,date,benchmark,strategy
270,2021-02-10,1.4091794807453257,1.2563173554170968
271,2021-02-18,1.3996345723208339,1.3158326112683565
272,2021-02-19,1.4021726857856307,1.3833013111623793
273,2021-02-22,1.3581314470990613,1.4187400297470862
274,2021-02-23,1.3538453372724286,1.4041215785688186
275,2021-02-24,1.3193664229968762,1.4347753381192143
276,2021-02-25,1.3271285030864821,1.416598444393632
277,2021-02-26,1.2949065584932513,1.4297381829782951
278,2021-03-01,1.3148085289995743,1.4646918622554832
279,2021-03-02,1.2980291145534755,1.4559548947143939
280,2021-03-03,1.322919639676273,1.4728983057873903
281,2021-03-04,1.281305383873817,1.4692384587057628
282,2021-03-05,1.276959799045582,1.5042477031407024
283,2021-03-08,1.2326122996435902,1.488488747189757
284,2021-03-09,1.2061586008730996,1.4464939489914412
285,2021-03-10,1.2140717379886876,1.4398712827960691
286,2021-03-11,1.2443054166916967,1.475857767590507
287,2021-03-12,1.2487123721391151,1.471910628441195
288,2021-03-15,1.2218196009464364,1.4633991762455125
289,2021-03-16,1.2324516460536046,1.4781525942096152
290,2021-03-17,1.237667319351497,1.4995385669165848
291,2021-03-18,1.2475937208141556,1.503287726188587
292,2021-03-19,1.214915761716607,1.50768785488858
293,2021-03-22,1.2270625237470552,1.5339541207404048
294,2021-03-23,1.2154387152167523,1.5221248244687655
295,2021-03-24,1.195891462150265,1.5031304528053495
296,2021-03-25,1.195324080113066,1.5117391878262356
297,2021-03-26,1.2224130477253732,1.5403347458667802
298,2021-03-29,1.2245695496759044,1.5470260899430053
299,2021-03-30,1.2361802073592394,1.5395438148460214
300,2021-03-31,1.2249294800640878,1.546351704564097
301,2021-04-01,1.2400740428227137,1.5595999753295933
302,2021-04-02,1.2523953201467084,1.5746668113881641
303,2021-04-06,1.2472476521295328,1.5947662588259528
304,2021-04-07,1.2383672761432638,1.5993271963648275
305,2021-04-08,1.2404214147444237,1.5949666443616908
306,2021-04-09,1.2217694855566401,1.6008574053413747
307,2021-04-12,1.200516413619493,1.5762417352458094
308,2021-04-13,1.1985505397119463,1.5644551324459908
309,2021-04-14,1.208494831065525,1.5840593378842862
310,2021-04-15,1.200814381007999,1.5832220460494917
311,2021-04-16,1.2049894787300472,1.6108694351782649
312,2021-04-19,1.2343088773785431,1.6307713359380684
313,2021-04-20,1.2334229131116454,1.6287210130331136
314,2021-04-21,1.2371546732719483,1.6331963097809572
315,2021-04-22,1.2348492468652135,1.641724701094455
316,2021-04-23,1.2460615879043506,1.6354978999730672
317,2021-04-26,1.2319360380715856,1.6353217243543772
318,2021-04-27,1.2351588249114025,1.6260396302014863
319,2021-04-28,1.242128062947775,1.6307699110941871
320,2021-04-29,1.2530291672753395,1.6289878128037365
321,2021-04-30,1.2431584495791215,1.6252766601534727
322,2021-05-06,1.2280264452869694,1.6251274167514378
323,2021-05-07,1.2122374910269182,1.6234493584771064
324,2021-05-10,1.2113565027561704,1.6348571980457962
325,2021-05-11,1.2187904040520738,1.6559756366524687
326,2021-05-12,1.224004418684583,1.6724996996873234
327,2021-05-13,1.2114903807478254,1.6775752938600414
328,2021-05-14,1.2400287849529688,1.7002227465030344
