date,daily_return,cumulative_return
20090105,0.0,0
20090106,0.37000000000000366,0.37
20090107,0.11955763674402764,0.49
20090108,-0.38809831824062613,0.1
20090109,1.0689310689310894,1.17
20090112,0.6919047148363999,1.87
20090113,-1.619711396878365,0.22
20090114,2.394731590500898,2.62
20090115,0.604170726953801,3.24
20090116,0.4552499031383217,3.71
20090119,-0.2989104232957174,3.4
20090120,1.0735009671179796,4.51
20090121,0.009568462348097384,4.52
20090122,1.5021048603138132,6.09
20090123,-0.22622301819209545,5.85
20090202,2.8153046764289202,8.83
20090203,2.784158779748225,11.86
20090204,1.9667441444662925,14.06
20090205,-1.2712607399614217,12.61
20090206,4.218097859870329,17.36
20090209,2.803340149965905,20.65
20090210,2.453377538334034,23.61
20090211,0.31550845400858396,24
20090212,1.2661290322580676,25.57
20090213,3.543840089193284,30.02
20090216,1.9689278572527336,32.58
20090217,-3.771307889576103,27.58
20090218,-3.488007524690384,23.13
20090219,2.176561357914397,25.81
20090220,3.123758047849945,29.74
20090223,3.3066132264528925,34.03
20090224,-3.1560098485413746,29.8
20090225,0.5701078582434516,30.54
20090226,-6.656963382871151,21.85
20090227,-5.293393516618816,15.4
20090302,1.9324090121317195,17.63
20090303,0.9861429907336516,18.79
20090304,6.02744338749055,25.95
20090305,1.206828106391411,27.47
20090306,-0.4785439711304629,26.86
20090309,-3.996531609648424,21.79
20090310,2.783479760243046,25.18
20090311,-0.49528678702668305,24.56
20090312,0.24887604367371807,24.87
20090313,-0.8969328101225194,23.75
20090316,1.4626262626262543,25.56
20090317,3.3689072953169807,29.79
20090318,1.1248940596347845,31.25
20090319,1.8514285714285705,33.68
20090320,-0.5460801915020963,32.95
20090323,1.7374952989845927,35.26
20090324,0.768889546059448,36.3
20090325,-1.6801173881144438,34.01
20090326,2.0819341840160988,36.8
20090327,0.9795321637426913,38.14
20090330,0.41986390618213854,38.72
20090331,1.2615340253748553,40.47
20090401,1.3810778102085752,42.41
20090402,0.0631978091426344,42.5
20090403,-0.8350877192982442,41.31
20090407,1.047342721675748,42.79
20090408,-3.060438406050836,38.42
20090409,1.5098974136685372,40.51
20090410,2.8396555405309165,44.5
20090413,1.3910034602076182,46.51
20090414,2.1158965258344153,49.61
20090415,1.4303856694071415,51.75
20090416,0.6655683690280023,52.76
20090417,-1.2372348782403897,50.87
20090420,3.1417776894014704,55.61
20090421,0.05783689994216523,55.7
20090422,-4.2389210019267765,49.1
20090423,0.5499664654594172,49.92
20090424,-0.18009605122732975,49.65
20090427,-3.2141663882392257,44.84
20090428,1.2427506213753103,46.64
20090429,2.3390616475722936,50.07
20090430,1.106150463117217,51.73
20090504,3.051473011270023,56.36
20090505,0.9273471476080708,57.81
20090506,1.3117039477853032,59.88
20090507,-0.7755816862646925,58.64
20090508,0.9014120020171434,60.07
20090511,-3.36102954957207,54.69
20090512,2.2367315275712896,58.15
20090513,0.7334808725893094,59.31
20090514,0.4393948904651168,60.01
20090515,0.5312167989500738,60.86
20090518,0.8019395747855151,62.15
20090519,0.7277212457601046,63.33
20090520,-0.5081736361966516,62.5
20090521,-2.2892307692307656,58.78
20090522,0.3841793676785388,59.39
20090525,0.5207353033439777,60.22
20090526,0.6366246411184662,61.24
20090527,0.08062515504838608,61.37
20090601,1.481068352233983,63.76
20090602,0.11602344894967587,63.95
20090603,1.451662092101258,66.33
20090604,-0.35471652738532367,65.74
20090605,-0.5792204657897759,64.78
20090608,0.35805316179147173,65.37
20090609,0.6530809699461626,66.45
20090610,1.3757885250825996,68.74
20090611,-0.6637430366243757,67.62
20090612,-2.141749194606868,64.03
20090615,1.6277510211546664,66.7
20090616,-0.0359928014397215,66.64
20090617,1.164186269803169,68.58
20090618,0.5160754537904877,69.45
20090619,0.5488344644437815,70.38
20090622,-0.7277849512853596,69.14
20090623,-0.08277166844035122,69
20090624,1.1360946745562206,70.92
20090625,-0.216475544114203,70.55
20090626,0.28730577543241154,71.04
20090629,0.6197380729654034,72.1
20090630,-1.1679256246368341,70.09
20090701,1.0171085895702259,71.82
20090702,0.8497264579210961,73.28
20090703,0.8310249307479145,74.72
20090706,0.7039835164835306,75.95
20090707,0.5001420858198324,76.83
20090708,0.9274444381609515,78.47
20090709,2.0003361909564754,82.04
20090710,0.5163700285651496,82.98
20090713,0.7651109410864443,84.38
20090714,1.545720794012384,87.23
20090715,0.6142178069753701,88.38
20090716,-0.22826202356936998,87.95
20090717,0.6225059856344695,89.12
20090720,1.9352791878172626,92.78
20090721,-2.2720199190787493,88.4
20090722,1.3163481953290868,90.88
20090723,0.8015507124895294,92.41
20090724,-0.524920742165158,91.4
20090727,1.692789968652031,94.64
20090728,0.9453349773941522,96.48
20090729,-5.318607491856664,86.03
20090730,0.6934365424931421,87.32
20090731,2.877428998505227,92.71
20090803,1.8732810959472879,96.32
20090804,1.074775876120615,98.43
20090805,0.5442725394345649,99.51
20090806,-0.9974437371560341,97.52
20090807,-2.2326852976913725,93.11
20090810,0.6990834239552601,94.46
20090811,0.4216805512701871,95.28
20090812,-4.854567800081922,85.8
20090813,0.3875134553283033,86.52
20090814,-4.530345271284586,78.07
20090817,-6.065030605941491,67.27
20090818,1.841334369582115,70.35
20090819,-4.942764895802765,61.93
20090820,3.662076205767928,67.86
20090821,2.764208268795443,72.5
20090824,1.9478260869565167,75.86
20090825,-1.3192312066416356,73.54
20090826,3.445891437132631,79.52
20090827,1.648841354723718,82.48
20090828,-2.7016659359929918,77.55
20090831,-6.854407209236846,65.38
20090901,-0.2600072560164368,64.95
20090902,0.7214307365868367,66.14
20090903,5.206452389550975,74.79
20090904,1.5790377023857216,77.55
20090907,0.6082793579273327,78.63
