date,backtest_return,index_return,hedge_return,position_ratio,cash,total_value,net_value
2009-01-05,0,0,0.0,0.0,100000000.0,100000000.0,100000000.0
2009-01-06,0,0,0.22714535999999508,0.4604,54960262.48,101856297.48,101856297.48
2009-01-07,0,0,0.2541104555880615,0.5377,47371041.45,102463810.45,102463810.45
2009-01-08,0,0,0.036021618192467963,0.4985,50760346.17,101218578.17,101218578.17
2009-01-09,0,0,1.1236722883185273,0.5237,49436577.65,103788973.65,103788973.65
2009-01-12,0,0,0.6229258432893111,0.475,55200746.06,105136837.06,105136837.06
2009-01-13,0,0,-0.607389496233582,0.5435,47022456.08,102998058.08,102998058.08
2009-01-14,0,0,1.4361697636893083,0.4591,57471416.12,106258075.12,106258075.12
2009-01-15,0,0,0.5727364902032877,0.5435,49036560.05,107427076.05,107427076.05
2009-01-16,0,0,0.18875853654099783,0.4419,60246309.56,107952492.56,107952492.56
2009-01-19,0,0,-0.7526755265585849,0.5573,47400397.48,107063572.48,107063572.48
2009-01-20,0,0,0.5618895632953498,0.4448,60037003.83,108141570.83,108141570.83
2009-01-21,0,0,-0.0051006756167855105,0.5551,48139255.73,108208724.73,108208724.73
2009-01-22,0,0,0.09729171832548544,0.468,58097823.16,109201791.16,109201791.16
2009-01-23,0,0,-0.09838190945054753,0.5566,48148717.69,108596162.69,108596162.69
2009-02-02,0,0,1.07659724843462,0.4623,59854006.36,111314885.36,111314885.36
2009-02-03,0,0,1.0272704250462714,0.5591,50326112.93,114154983.93,114154983.93
2009-02-04,0,0,0.621636928050797,0.4327,65796470.86,115988710.86,115988710.86
2009-02-05,0,0,-0.915626555425472,0.5918,46463368.17,113817197.17,113817197.17
2009-02-06,0,0,2.8456228076172865,0.4155,69677053.52,119216804.52,119216804.52
2009-02-09,0,0,-0.7122432137174961,0.6017,48129502.1,120832605.1,120832605.1
2009-02-10,0,0,0.6617807632293344,0.4098,72622849.96,123049723.96,123049723.96
2009-02-11,0,0,1.0976633521617365,0.6211,47193751.58,124544410.58,124544410.58
2009-02-12,0,0,0.3319244222498876,0.4265,72231419.53,125951460.53,125951460.53
2009-02-13,0,0,1.560370939174255,0.5746,55526674.72,130514562.72,130514562.72
2009-02-16,0,0,0.3882992312282657,0.4188,76705731.94,131979984.94,131979984.94
2009-02-17,0,0,-1.4378289587770992,0.5567,56349124.6,127100916.6,127100916.6
2009-02-18,0,0,-0.6971507997010145,0.5493,55671949.67,123518633.67,123518633.67
2009-02-19,0,0,0.656906694300513,0.472,66287122.86,125538835.86,125538835.86
2009-02-20,0,0,0.9240521887525726,0.5264,61041392.06,128901009.06,128901009.06
2009-02-23,0,0,1.5951972449030392,0.5188,64110276.66,133240972.66,133240972.66
2009-02-24,0,0,-0.9380084829690816,0.5501,58029488.68,128992571.68,128992571.68
2009-02-25,0,0,-0.25059810626095824,0.4854,66407859.67,129054984.67,129054984.67
2009-02-26,0,0,-2.6851968816001417,0.6571,40972289.31,119474303.31,119474303.31
2009-02-27,0,0,-2.5253300221478225,0.4941,57123718.64,112911399.64,112911399.64
2009-03-02,0,0,0.7242193992719923,0.5683,49800251.27,115368396.27,115368396.27
2009-03-03,0,0,1.3998881633708993,0.4753,61626162.87,117446832.87,117446832.87
2009-03-04,0,0,2.7477903481311126,0.5466,56476425.55,124570238.55,124570238.55
2009-03-05,0,0,0.7895787143774521,0.45,69293514.62,125979999.62,125979999.62
2009-03-06,0,0,0.7947330065820037,0.5402,58167660.2,126517629.2,126517629.2
2009-03-09,0,0,-1.6414669675055364,0.4791,63427288.6,121755510.6,121755510.6
2009-03-10,0,0,1.3100160392772562,0.5461,56768359.79,125070106.79,125070106.79
2009-03-11,0,0,-0.9625382411241613,0.4682,65707822.25,123554980.25,123554980.25
2009-03-12,0,0,0.01595681518412223,0.5528,55375187.11,123833091.11,123833091.11
2009-03-13,0,0,-0.44766251237987553,0.483,63408498.91,122643185.91,122643185.91
2009-03-16,0,0,0.46764950745595757,0.5431,56689248.19,124081917.19,124081917.19
2009-03-17,0,0,1.2143732634429552,0.494,64693971.2,127862387.2,127862387.2
2009-03-18,0,0,-0.1443128690880453,0.5222,61419806.43,128538804.43,128538804.43
2009-03-19,0,0,0.12677200478450823,0.4985,65285860.61,130173309.61,130173309.61
2009-03-20,0,0,-0.5489878390988675,0.5029,64200495.41,129151440.41,129151440.41
