date,daily_return,cumulative_return
20200102,0.0,0.88
20200103,0.5253766851704977,1.41
20200106,0.4536041810472291,1.87
20200107,1.3055855502110525,3.2
20200108,-1.31782945736435,1.84
20200109,1.0801256873527176,2.94
20200110,-0.49543423353410887,2.43
20200113,0.20501806111490328,2.64
20200114,-0.058456742010903895,2.58
20200115,-1.0723337882628359,1.48
20200116,-0.660228616476144,0.81
20200117,-0.3967860331316353,0.41
20200120,0.39836669654416124,0.81
20200121,-0.8630096220613059,-0.06
20200122,-0.1901140684410496,-0.25
20200123,-2.8471177944862203,-3.09
20200203,-8.709111546795988,-11.53
20200204,-1.5146377303040692,-12.87
20200205,3.259497302880754,-10.03
20200206,2.4341447149049733,-7.84
20200207,0.9765625,-6.94
20200210,2.6864388566516295,-4.44
20200211,0.37672666387611464,-4.08
20200212,1.2510425354461896,-2.88
20200213,-1.3385502471169541,-4.18
20200214,-0.03130870381966577,-4.21
20200217,3.2988829731704916,-1.05
20200218,1.2834765032844864,0.22
20200219,-0.049890241468764085,0.17
20200220,1.876809423979231,2.05
20200221,0.43116119549240217,2.49
20200224,-0.03902819787295897,2.45
20200225,-1.2884333821376215,1.13
20200226,1.4140215564125258,2.56
20200227,0.4777691107644255,3.05
20200228,-4.619116933527412,-1.71
20200302,4.130633838640763,2.35
20200303,1.3483146067415852,3.73
20200304,2.2654969632700084,6.08
20200305,2.3944193061840258,8.62
20200306,-0.1933345608543524,8.41
20200309,-2.7857208744580753,5.39
20200310,1.8218047253059977,7.31
20200311,0.14910073618488173,7.47
20200312,-1.5911417139666817,5.76
20200313,-0.7942511346444969,4.92
20200316,-2.7068242470453696,2.08
20200317,-1.097178683385569,0.96
20200318,-1.9908874801901733,-1.05
20200319,0.12127337038907449,-0.93
20200320,1.6755829211668516,0.73
20200323,-4.437605479996032,-3.74
20200324,1.7141076251818044,-2.09
20200325,3.329588397507921,1.17
20200326,-1.3936937827419227,-0.24
20200327,-0.5813953488372103,-0.82
20200330,-2.92397660818714,-3.72
20200331,-0.9555463232239325,-4.64
20200401,0.47189597315435705,-4.19
20200402,3.4860661726333397,-0.85
20200403,-0.5950579929399957,-1.44
20200407,3.2366071428571397,1.75
20200408,0.9434889434889238,2.71
20200409,0.817836627397539,3.55
20200410,-2.1052631578947434,1.37
20200413,-1.4599980270296964,-0.11
20200414,2.532786064671133,2.42
20200415,-0.5370044913103,1.87
20200416,0.42210660645920495,2.3
20200417,0.11730205278592809,2.42
20200420,0.35149384885764245,2.78
20200421,-0.778361548939488,1.98
20200422,0.8040792312218104,2.8
20200423,-0.7879377431906587,1.99
20200424,-1.9021472693401376,0.05
20200427,-0.9495252373813101,-0.9
20200428,-2.855701311806258,-3.73
20200429,0.062324711748207307,-3.67
20200430,2.989722827779495,-0.79
20200506,1.5421832476564923,0.74
20200507,-0.6055191582291064,0.13
20200508,1.1485069409767235,1.28
20200511,-0.3159557661927215,0.96
20200512,-0.7725832012678291,0.18
20200513,0.3094430025953221,0.49
20200514,-0.6766842471887635,-0.19
20200515,-0.25047590421800603,-0.44
20200518,-1.24548011249499,-1.68
20200519,0.3966639544344952,-1.29
20200520,-0.7496707527099522,-2.03
20200521,-0.6328467898336188,-2.65
20200522,-1.2634822804314272,-3.88
20200525,-0.08322929671245038,-3.96
20200526,2.4677217825905817,-1.59
20200527,-0.11177725840869623,-1.7
20200528,-0.4984740590030512,-2.19
20200529,0.7872405684490325,-1.42
20200601,2.9722053154797923,1.51
20200602,1.0146783568121487,2.54
20200603,0.5168714647942219,3.07
20200604,0.7373629572135387,3.83
20200605,0.5393431570837048,4.39
20200608,-0.20116869431937578,4.18
20200609,0.7679017085812978,4.98
20200610,-0.6572680510573581,4.29
20200611,-0.23971617604755524,4.04
20200612,0.08650519031141446,4.13
20200615,-0.5569960626140236,3.55
20200616,1.0140028971511228,4.6
20200617,0.3154875717017003,4.93
20200618,0.695701896502432,5.66
20200619,-0.14196479273140827,5.51
20200622,-0.5023220547815233,4.98
20200623,-0.4572299485616438,4.5
20200624,0.15311004784690496,4.66
20200629,-0.6210586661570705,4.01
20200630,0.3557350254783209,4.38
20200701,0.5652423835983855,4.97
20200702,1.2765552062493857,6.31
20200703,1.2886840372495545,7.68
20200706,2.9624814264487487,10.87
20200707,-0.2886263191124838,10.55
20200708,1.3930348258706537,12.09
20200709,1.8824159157819542,14.2
20200710,-0.6304728546409732,13.48
20200713,2.590764892492081,16.42
20200714,0.38653152379315436,16.87
20200715,-1.6770770942072466,14.91
20200716,-2.9066225741885,11.57
20200717,-0.0627408801649132,11.5
20200720,3.085201793721981,14.94
20200721,0.6264137811031967,15.66
20200722,0.06916825177243346,15.74
20200723,-0.38880248833592645,15.29
20200724,-2.1597710122300273,12.8
20200727,0.23049645390069706,13.06
20200728,1.3532637537590597,14.59
20200729,1.4224626930796846,16.22
20200730,0.30975735673721694,16.58
20200731,0.7891576599759809,17.5
20200803,2.04255319148936,19.9
20200804,0.35029190992492687,20.32
20200805,0.8726728723404298,21.37
20200806,-0.057674878470781454,21.3
20200807,-0.9810387469084914,20.11
20200810,1.2072267088502064,21.56
20200811,-1.151694636393552,20.16
20200812,-0.11651131824235161,20.02
20200813,1.3914347608732003,21.69
20200814,0.2711808694222828,22.02
20200817,0.8031470250778661,23
20200818,0.5203252032520256,23.64
20200819,-0.2102879327078533,23.38
20200820,-0.5187226454854921,22.74
20200821,0.6436369561675148,23.53
20200824,0.27523678458674095,23.87
20200825,-0.25833535157827603,23.55
20200826,-1.4649939295831693,21.74
20200827,1.026778380154414,22.99
