date,daily_return,cumulative_return
2009-01-05,4.876224,4.876224000000008
2009-01-06,3.269207,8.304844856343678
2009-01-07,0.62127,8.977710365982688
2009-01-08,-2.165408,6.617898307500866
2009-01-09,2.925739,9.737259739263749
2009-01-12,1.166947,11.017835399673288
2009-01-13,-3.075709,7.603249844680349
2009-01-14,4.291523,12.221068060512266
2009-01-15,1.231107,13.602629484879998
2009-01-16,0.488208,14.157246610235546
2009-01-19,-0.212202,13.915002649783702
2009-01-20,1.237208,15.324368175767034
2009-01-21,-0.166577,15.13226430299089
2009-01-22,1.531928,16.896007696882407
2009-01-23,-0.83223,15.923164052026635
2009-02-02,3.361663,19.820110166392922
2009-02-03,2.767565,23.136209598319454
2009-02-04,1.892561,25.46663747805549
2009-02-05,-1.167268,24.002105568098145
2009-02-06,4.293029,29.325551920747216
2009-02-09,3.121696,33.36270250203512
2009-02-10,2.744473,37.022805864273806
2009-02-11,0.106273,37.168424110749925
2009-02-12,1.828923,39.677128968048976
2009-02-13,3.251509,44.218743387386695
2009-02-16,2.046826,47.17065012391299
2009-02-17,-3.824553,41.54203060947938
2009-02-18,-3.512683,36.5701077624054
2009-02-19,2.411619,39.86365842952404
2009-02-20,3.236714,44.390645042824644
2009-02-23,3.362121,49.245233241844915
2009-02-24,-4.040091,43.21559000571213
2009-02-25,1.073948,44.753650970266676
2009-02-26,-7.103366,34.471269343486085
2009-02-27,-6.495463,25.736737797649596
2009-03-02,3.168958,29.721282209027237
2009-03-03,1.156687,31.221751416572374
2009-03-04,5.785495,38.813579283690615
2009-03-05,0.91823,40.08820721274725
2009-03-06,-0.640687,39.19068028060212
2009-03-09,-4.670032,32.69043097048032
2009-03-10,2.406557,35.883701825330604
2009-03-11,-0.234465,35.565102103845845
2009-03-12,0.425591,36.142054977540624
2009-03-13,-0.906629,34.90775162591828
2009-03-16,1.37587,36.763906908213784
2009-03-17,3.640914,41.74336314178191
2009-03-18,1.131916,43.34777894812186
2009-03-19,2.394406,46.78010676812244
2009-03-20,-0.551934,45.96997745363288
2009-03-23,1.892345,48.73223302347782
2009-03-24,0.761617,49.86500299466422
2009-03-25,-2.272866,46.45877229569953
2009-03-26,2.460435,50.06229518983321
2009-03-27,0.944794,51.480074751049045
2009-03-30,0.433555,52.13682418913595
2009-03-31,1.034446,53.7105974814875
2009-04-01,1.481222,55.987392667714744
2009-04-02,0.18562,56.27693646598456
2009-04-03,-0.448389,55.576207873334084
2009-04-07,1.598587,58.063228907490185
2009-04-08,-3.262905,52.905775908306225
2009-04-09,2.188936,56.25278548324249
2009-04-10,2.978039,60.906054373519794
2009-04-13,1.1516,62.75904849568525
2009-04-14,1.693949,65.51610377008743
2009-04-15,1.352378,67.75450714393128
2009-04-16,0.598506,68.75852793445813
2009-04-17,-1.52168,66.19056316658506
2009-04-20,2.625407,70.55374184530001
2009-04-21,-0.154911,70.28953533827004
2009-04-22,-5.072428,61.65172126670174
2009-04-23,0.695954,62.7767428869262
2009-04-24,-0.802108,61.47109761009074
2009-04-27,-3.994178,55.02165455298996
2009-04-28,1.139392,56.78795888323435
2009-04-29,2.196578,60.23192869471251
2009-04-30,1.306705,62.32568731856276
2009-05-04,3.296145,67.6761773448292
2009-05-05,1.548736,70.27303866679242
2009-05-06,1.868256,73.45417492806709
2009-05-07,-0.65681,72.31491056172206
2009-05-08,0.188826,72.64028591473934
2009-05-11,-4.029025,65.68456563516301
2009-05-12,2.486259,69.80391305987814
2009-05-13,0.920252,71.36653696588994
2009-05-14,0.751062,72.65360590575668
2009-05-15,0.702412,73.86634555207144
2009-05-18,0.934345,75.49085705841995
2009-05-19,0.948827,77.15596169272166
2009-05-20,-0.493127,76.28235781350517
2009-05-21,-1.771443,73.15961632578288
2009-05-22,-0.188474,72.83325547050902
2009-05-25,0.027051,72.88000859444634
2009-05-26,0.455688,73.6678020480102
2009-05-27,0.003709,73.67424338678816
2009-06-01,1.458301,76.20693661484012
2009-06-02,0.507619,77.10139650441502
2009-06-03,0.745739,78.42211068769305
2009-06-04,-0.314246,77.8614263417414
2009-06-05,-0.393967,77.16071101622563
2009-06-08,0.027564,77.20954359461012
2009-06-09,0.666625,78.3908667145977
2009-06-10,1.116035,80.38177122393594
2009-06-11,-0.611994,79.27784560695173
2009-06-12,-1.966604,75.75216032413158
2009-06-15,1.270192,77.98455020439587
2009-06-16,-0.259681,77.52235814457958
2009-06-17,1.344902,79.90985988971318
2009-06-18,0.532141,80.8672340172289
2009-06-19,0.253551,81.32582469775193
2009-06-22,-0.674805,80.10222896640025
2009-06-23,-0.042974,80.02483183452424
2009-06-24,1.150935,82.09680063279893
2009-06-25,0.178345,82.4215611718875
2009-06-26,0.497036,83.3282620026738
2009-06-29,0.253872,83.79368112798522
2009-06-30,-0.886766,82.16386125359384
2009-07-01,0.663282,83.37212135579392
2009-07-02,0.973903,85.15798794684164
2009-07-03,0.998546,87.00687562916531
2009-07-06,-0.192852,86.64622912937696
2009-07-07,0.468075,87.51987346637426
2009-07-08,1.341389,90.03524442186614
2009-07-09,2.091624,94.01006720265255
2009-07-10,0.420918,94.82669049732058
2009-07-13,0.87123,96.5240790729404
2009-07-14,1.681343,99.82832291974773
2009-07-15,0.990869,101.80835982477942
2009-07-16,-0.335172,101.13195470898751
2009-07-17,0.567189,102.27275303158186
2009-07-20,1.757988,105.8286837571467
2009-07-21,-2.579345,100.51965189409094
2009-07-22,1.478719,103.48477408538272
2009-07-23,1.241783,106.01161341756341
2009-07-24,-0.795875,104.37201848927637
2009-07-27,1.986994,108.43287823433718
